polarity	name	chemical formula	neutral mass	rt (min)	protocol	file	group	area	height	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep3 Isolate_8.mzML	M94_I08	6272.225	466.013	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep1 Isolate_9 B Rerun.mzML	M94_I09	16259.041	741.576	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep2 Isolate_9.mzML	M94_I09	70816.069	2456.702	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep3 Isolate_9.mzML	M94_I09	12396.243	582.561	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep1 Isolate_10 B Rerun.mzML	M94_I10	7859.029	639.493	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep2 Isolate_10.mzML	M94_I10	6392.056	509.553	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep3 Isolate_10.mzML	M94_I10	6979.035	357.503	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep1 Isolate_11.mzML	M94_I11	6685.35	353.391	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep2 Isolate_11.mzML	M94_I11	7858.171	568.2	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep3 Isolate_11.mzML	M94_I11	5510.888	425.608	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep1 Isolate_12.mzML	M94_I12	8111.843	572.226	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep2 Isolate_12.mzML	M94_I12	9335.467	613.428	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep3 Isolate_12.mzML	M94_I12	6082.378	406.116	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep1 Isolate_13.mzML	M94_I13	9881.193	469.746	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep2 Isolate_13.mzML	M94_I13	5405.073	475.886	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep3 Isolate_13.mzML	M94_I13	5554.258	366.259	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep1 Isolate_14.mzML	M94_I14	10621.847	423.789	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep2 Isolate_14.mzML	M94_I14	4124.117	357.53	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep3 Isolate_14.mzML	M94_I14	5636.966	373.168	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep1 Isolate_15.mzML	M94_I15	13795.293	497.149	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep2 Isolate_15.mzML	M94_I15	5795.403	329.476	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep3 Isolate_15.mzML	M94_I15	5895.967	503.538	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep1 Isolate_16.mzML	M94_I16	59425.268	1686.54	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep2 Isolate_16.mzML	M94_I16	11786.377	785.232	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140711 M94 Rep3 Isolate_16.mzML	M94_I16	15923.955	866.549	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Ext Blank_2.mzML	M9C_bla	6681.618	384.145	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Ext Blank_3.mzML	M9C_bla	5146.921	365.671	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Ext Blank_1.mzML	M9C_bla	5172.707	448.047	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep1 Control.mzML	M9C_ctr	1519586.379	31116.968	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep2 Control.mzML	M9C_ctr	978288.322	22306.851	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep3 Control.mzML	M9C_ctr	1491218.162	30641.794	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep1 Isolate_1.mzML	M9C_I01	5261.748	423.817	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep2 Isolate_1.mzML	M9C_I01	6209.832	435.661	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep3 Isolate_1.mzML	M9C_I01	7540.381	464.903	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep1 Isolate_2.mzML	M9C_I02	414980.879	10108.647	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep2 Isolate_2.mzML	M9C_I02	493389.651	11189.821	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep3 Isolate_2.mzML	M9C_I02	410494.788	8910.302	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep1 Isolate_3.mzML	M9C_I03	4891.083	398.712	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep2 Isolate_3.mzML	M9C_I03	6787.384	532.711	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep3 Isolate_3.mzML	M9C_I03	6940.974	392.588	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep1 Isolate_4.mzML	M9C_I04	8428.786	390.275	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep2 Isolate_4.mzML	M9C_I04	13202.373	426.124	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep3 Isolate_4.mzML	M9C_I04	6939.441	910.508	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep1 Isolate_5.mzML	M9C_I05	58233.967	2327.281	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep2 Isolate_5.mzML	M9C_I05	157352.957	4862.647	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep3 Isolate_5.mzML	M9C_I05	50564.973	1448.137	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep1 Isolate_6.mzML	M9C_I06	8997.347	703.2	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep2 Isolate_6.mzML	M9C_I06	7285.509	409.071	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep3 Isolate_6.mzML	M9C_I06	5261.034	369.288	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep1 Isolate_7.mzML	M9C_I07	1846699.492	38202.931	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep2 Isolate_7.mzML	M9C_I07	1947033.251	38854.825	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep3 Isolate_7.mzML	M9C_I07	1126441.494	23499.245	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep1 Isolate_8.mzML	M9C_I08	12024.196	716.057	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep2 Isolate_8.mzML	M9C_I08	8789.69	573.79	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep3 Isolate_8.mzML	M9C_I08	7180.93	649.151	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep1 Isolate_9.mzML	M9C_I09	1781219.211	37691.193	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep2 Isolate_9.mzML	M9C_I09	1926704.768	39828.26	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep3 Isolate_9.mzML	M9C_I09	1255457.679	25283.087	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep1 Isolate_10.mzML	M9C_I10	8361.333	393.929	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep2 Isolate_10.mzML	M9C_I10	10378.6	591.896	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep3 Isolate_10.mzML	M9C_I10	6066.766	413.941	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep1 Isolate_11.mzML	M9C_I11	486586.393	10552.5	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep2 Isolate_11.mzML	M9C_I11	487357.231	10471.059	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep3 Isolate_11.mzML	M9C_I11	309292.767	6381.12	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep1 Isolate_12.mzML	M9C_I12	49509.833	1660.597	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep2 Isolate_12.mzML	M9C_I12	8552.22	422.401	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep3 Isolate_12.mzML	M9C_I12	12963.297	673.944	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep1 Isolate_13.mzML	M9C_I13	512438.138	12631.156	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep2 Isolate_13.mzML	M9C_I13	547902.587	12591.05	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep3 Isolate_13.mzML	M9C_I13	543874.179	12955.814	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep1 Isolate_14.mzML	M9C_I14	9828.312	848.595	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep2 Isolate_14.mzML	M9C_I14	6237.968	479.707	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep3 Isolate_14.mzML	M9C_I14	6796.906	475.055	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep1 Isolate_15.mzML	M9C_I15	696674.831	14754.644	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep2 Isolate_15.mzML	M9C_I15	82476.587	2181.121	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep3 Isolate_15.mzML	M9C_I15	270111.825	6142.773	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep1 Isolate_16.mzML	M9C_I16	33401.74	1228.768	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep2 Isolate_16.mzML	M9C_I16	50080.41	1713.355	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140718 M9C Rep3 Isolate_16.mzML	M9C_I16	18291.525	976.345	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 Ext Blank_3.mzML	R2A_bla	25933.517	796.145	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 Ext Blank_1B.mzML	R2A_bla	50305.274	902.94	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 Ext Blank_2.mzML	R2A_bla	19246.936	680.159	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep1 Control.mzML	R2A_ctr	157085.101	3237.102	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep2 Control.mzML	R2A_ctr	118160.452	2326.301	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep3 Control.mzML	R2A_ctr	99391.326	2172.805	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep1 Isolate_1.mzML	R2A_I01	31479.06	794.087	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep2 Isolate_1.mzML	R2A_I01	27861.545	739.568	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep3 Isolate_1.mzML	R2A_I01	27670.347	671.568	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep1 Isolate_2.mzML	R2A_I02	133379.119	3174.346	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep2 Isolate_2.mzML	R2A_I02	182034.592	4313.888	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep3 Isolate_2.mzML	R2A_I02	187663.38	5115.125	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep1 Isolate_3.mzML	R2A_I03	27472.221	953.65	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep2 Isolate_3.mzML	R2A_I03	26945.278	746.229	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep3 Isolate_3.mzML	R2A_I03	23558.791	948.24	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep1 Isolate_4.mzML	R2A_I04	162126.551	2233.954	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep2 Isolate_4.mzML	R2A_I04	85552.597	1588.599	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep3 Isolate_4.mzML	R2A_I04	83024.473	1569.995	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep1 Isolate_5.mzML	R2A_I05	125746.29	2885.929	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep2 Isolate_5.mzML	R2A_I05	55695.263	1523.057	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep3 Isolate_5.mzML	R2A_I05	50525.594	1517.862	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep1 Isolate_6.mzML	R2A_I06	88763.665	1613.624	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep2 Isolate_6.mzML	R2A_I06	19887.233	980.915	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep3 Isolate_6.mzML	R2A_I06	26589.795	631.578	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep1 Isolate_7.mzML	R2A_I07	131094.37	2641.992	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep2 Isolate_7.mzML	R2A_I07	62884.095	2200.182	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep3 Isolate_7.mzML	R2A_I07	47873.307	1481.572	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep1 Isolate_8.mzML	R2A_I08	72266.562	2099.54	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep2 Isolate_8.mzML	R2A_I08	63365.165	1639.984	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep3 Isolate_8.mzML	R2A_I08	57971.201	1861.914	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep1 Isolate_9.mzML	R2A_I09	295161.729	5340.299	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep2 Isolate_9.mzML	R2A_I09	118290.697	3038.793	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep3 Isolate_9.mzML	R2A_I09	112321.532	2567.144	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep1 Isolate_10.mzML	R2A_I10	38814.414	982.522	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep2 Isolate_10.mzML	R2A_I10	40222.76	1139.711	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep3 Isolate_10.mzML	R2A_I10	25075.24	911.615	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep1 Isolate_11.mzML	R2A_I11	199952.155	4913.528	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep2 Isolate_11.mzML	R2A_I11	110662.738	2133.093	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep3 Isolate_11.mzML	R2A_I11	104318.318	2750.457	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep1 Isolate_12.mzML	R2A_I12	31951.608	861.435	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep2 Isolate_12.mzML	R2A_I12	26953.495	767.927	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep3 Isolate_12.mzML	R2A_I12	26465.12	830.057	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep2 Isolate_13.mzML	R2A_I13	108552.581	2710.509	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep3 Isolate_13.mzML	R2A_I13	109394.492	3086.529	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep1 Isolate_14.mzML	R2A_I14	71779.174	2134.532	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep2 Isolate_14.mzML	R2A_I14	122841.173	2163.65	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep3 Isolate_14.mzML	R2A_I14	104817.014	1989.082	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep1 Isolate_15.mzML	R2A_I15	273371.435	6812.568	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep2 Isolate_15.mzML	R2A_I15	40816.298	1131.997	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep3 Isolate_15.mzML	R2A_I15	44101.812	1223.009	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep1 Isolate_16.mzML	R2A_I16	58948.811	1078.02	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep2 Isolate_16.mzML	R2A_I16	52353.363	1103.184	
pos	guanosine	C10H13N5O5	283.09166850	9.35	WoM	140703 R2A Rep3 Isolate_16.mzML	R2A_I16	46021.537	1083.3	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Ext Blank_2.mzML	M94_bla	3467.622	332.99	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Ext Blank_3.mzML	M94_bla	3662.196	351.698	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Ext Blank_1C Rerun.mzML	M94_bla	4505.983	460.806	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep1 Control B Rerun.mzML	M94_ctr	4311.21	339.392	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep2 Control.mzML	M94_ctr	4749.478	309.836	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep3 Control.mzML	M94_ctr	2160.631	220.375	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep1 Isolate_1 B Rerun.mzML	M94_I01	72490.317	2713.077	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep2 Isolate_1.mzML	M94_I01	170713.106	5405.017	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep3 Isolate_1.mzML	M94_I01	107742.509	3322.149	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep1 Isolate_2 B Rerun.mzML	M94_I02	6430.035	347.432	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep2 Isolate_2.mzML	M94_I02	1999776.599	49569.757	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep3 Isolate_2.mzML	M94_I02	61943.35	1954.94	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep1 Isolate_3 B Rerun.mzML	M94_I03	85302.829	2704.76	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep2 Isolate_3.mzML	M94_I03	172653.532	5240.505	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep3 Isolate_3.mzML	M94_I03	4519.875	248.703	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep1 Isolate_4 B Rerun.mzML	M94_I04	3094.497	464.093	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep2 Isolate_4.mzML	M94_I04	2863.24	334.812	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep3 Isolate_4.mzML	M94_I04	5270.224	452.084	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep1 Isolate_5 B Rerun.mzML	M94_I05	7588.573	409.074	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep2 Isolate_5.mzML	M94_I05	24403.923	784.427	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep3 Isolate_5.mzML	M94_I05	7792.265	462.325	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep1 Isolate_6 B Rerun.mzML	M94_I06	6908.495	349.036	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep2 Isolate_6.mzML	M94_I06	2782.823	273.932	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep3 Isolate_6.mzML	M94_I06	4354.905	336.061	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep1 Isolate_7 B Rerun.mzML	M94_I07	7178.791	549.771	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep2 Isolate_7.mzML	M94_I07	3373.55	260.886	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep3 Isolate_7.mzML	M94_I07	13439.022	693.59	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep1 Isolate_8 B Rerun.mzML	M94_I08	3567.994	331.071	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep2 Isolate_8.mzML	M94_I08	3183.011	526.187	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep3 Isolate_8.mzML	M94_I08	3343.48	335.218	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep1 Isolate_9 B Rerun.mzML	M94_I09	1706340.877	40297.461	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep2 Isolate_9.mzML	M94_I09	7386909.154	171954.254	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep3 Isolate_9.mzML	M94_I09	1660183.976	42008.711	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep1 Isolate_10 B Rerun.mzML	M94_I10	106162.747	3294.995	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep2 Isolate_10.mzML	M94_I10	43262.435	1472.455	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep3 Isolate_10.mzML	M94_I10	70164.179	2653.0	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep1 Isolate_11.mzML	M94_I11	21562.133	818.047	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep2 Isolate_11.mzML	M94_I11	14491.308	738.73	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep3 Isolate_11.mzML	M94_I11	10464.853	909.927	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep1 Isolate_12.mzML	M94_I12	4446.597	398.478	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep2 Isolate_12.mzML	M94_I12	2940.904	301.319	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep3 Isolate_12.mzML	M94_I12	3103.633	417.233	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep1 Isolate_13.mzML	M94_I13	5001.433	312.696	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep2 Isolate_13.mzML	M94_I13	4717.229	363.894	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep3 Isolate_13.mzML	M94_I13	4654.478	432.662	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep1 Isolate_14.mzML	M94_I14	22482.442	1067.938	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep2 Isolate_14.mzML	M94_I14	9595.273	536.778	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep3 Isolate_14.mzML	M94_I14	3873.206	299.386	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep1 Isolate_15.mzML	M94_I15	30825.468	1395.355	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep2 Isolate_15.mzML	M94_I15	4514.646	326.23	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep3 Isolate_15.mzML	M94_I15	9260.296	433.266	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep1 Isolate_16.mzML	M94_I16	5224.948	451.198	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep2 Isolate_16.mzML	M94_I16	2935.606	462.068	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140711 M94 Rep3 Isolate_16.mzML	M94_I16	3560.486	515.466	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140718 M9C Ext Blank_2.mzML	M9C_bla	3244.837	389.425	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140718 M9C Ext Blank_3.mzML	M9C_bla	3009.007	354.583	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140718 M9C Ext Blank_1.mzML	M9C_bla	1968.817	238.349	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140718 M9C Rep1 Control.mzML	M9C_ctr	73130.473	2262.155	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140718 M9C Rep2 Control.mzML	M9C_ctr	47771.542	1498.946	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140718 M9C Rep3 Control.mzML	M9C_ctr	75340.267	2245.495	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140718 M9C Rep1 Isolate_1.mzML	M9C_I01	145714.543	4102.202	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140718 M9C Rep2 Isolate_1.mzML	M9C_I01	155164.17	4298.856	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140718 M9C Rep3 Isolate_1.mzML	M9C_I01	105422.122	2894.075	
pos	(cAMP)	C10H12N5O6P	329.05251980	9.70	WoM	140718 M9C Rep1 Isolate_2.mzML	M9C_I02	95786.349	2584.455	
