	rt (min)		(+)	(-)	neutral mass	formula	name		area	polarity	group	group
73	13.55	0.16	614.2615	612.2477				SE_C_2	13850	both	SE_C	SE_Ctr
73	13.55	0.16	614.2615	612.2477				SE_C_3	17275	both	SE_C	SE_Ctr
73	13.55	0.16	614.2615	612.2477				SE_C_4	18598	both	SE_C	SE_Ctr
73	13.55	0.16	614.2615	612.2477				SE_S_1	415	both	SE_S	SE_Syn
73	13.55	0.16	614.2615	612.2477				SE_S_2	0	both	SE_S	SE_Syn
73	13.55	0.16	614.2615	612.2477				SE_S_3	0	both	SE_S	SE_Syn
73	13.55	0.16	614.2615	612.2477				SE_S_4	0	both	SE_S	SE_Syn
74	13.72	0.09	99.0926					Min_C_1	4296	pos	Min_C	Min_Ctr
74	13.72	0.09	99.0926					Min_C_2	8245	pos	Min_C	Min_Ctr
74	13.72	0.09	99.0926					Min_C_3	3864	pos	Min_C	Min_Ctr
74	13.72	0.09	99.0926					Min_C_4	2133	pos	Min_C	Min_Ctr
74	13.72	0.09	99.0926					Min_S_1	6618	pos	Min_S	Min_Syn
74	13.72	0.09	99.0926					Min_S_2	4604	pos	Min_S	Min_Syn
74	13.72	0.09	99.0926					Min_S_3	3549	pos	Min_S	Min_Syn
74	13.72	0.09	99.0926					Min_S_4	1485	pos	Min_S	Min_Syn
74	13.72	0.09	99.0926					MEBM_C_1	5907	pos	MEBM_C	MEBM_Ctr
74	13.72	0.09	99.0926					MEBM_C_2	3799	pos	MEBM_C	MEBM_Ctr
74	13.72	0.09	99.0926					MEBM_C_3	3995	pos	MEBM_C	MEBM_Ctr
74	13.72	0.09	99.0926					MEBM_C_4	7051	pos	MEBM_C	MEBM_Ctr
74	13.72	0.09	99.0926					MEBM_S_1	6700	pos	MEBM_S	MEBM_Syn
74	13.72	0.09	99.0926					MEBM_S_2	3595	pos	MEBM_S	MEBM_Syn
74	13.72	0.09	99.0926					MEBM_S_3	6646	pos	MEBM_S	MEBM_Syn
74	13.72	0.09	99.0926					MEBM_S_4	6503	pos	MEBM_S	MEBM_Syn
74	13.72	0.09	99.0926					YE_C_1	16611	pos	YE_C	YE_Ctr
74	13.72	0.09	99.0926					YE_C_2	14804	pos	YE_C	YE_Ctr
74	13.72	0.09	99.0926					YE_C_3	18601	pos	YE_C	YE_Ctr
74	13.72	0.09	99.0926					YE_C_4	18018	pos	YE_C	YE_Ctr
74	13.72	0.09	99.0926					YE_S_1	17256	pos	YE_S	YE_Syn
74	13.72	0.09	99.0926					YE_S_2	18278	pos	YE_S	YE_Syn
74	13.72	0.09	99.0926					YE_S_3	18623	pos	YE_S	YE_Syn
74	13.72	0.09	99.0926					YE_S_4	7206	pos	YE_S	YE_Syn
74	13.72	0.09	99.0926					SE_C_1	11225	pos	SE_C	SE_Ctr
74	13.72	0.09	99.0926					SE_C_2	10449	pos	SE_C	SE_Ctr
74	13.72	0.09	99.0926					SE_C_3	8533	pos	SE_C	SE_Ctr
74	13.72	0.09	99.0926					SE_C_4	7852	pos	SE_C	SE_Ctr
74	13.72	0.09	99.0926					SE_S_1	9718	pos	SE_S	SE_Syn
74	13.72	0.09	99.0926					SE_S_2	10274	pos	SE_S	SE_Syn
74	13.72	0.09	99.0926					SE_S_3	14883	pos	SE_S	SE_Syn
74	13.72	0.09	99.0926					SE_S_4	10720	pos	SE_S	SE_Syn
75	13.82	0.07	586.2285	584.2137				Min_C_1	0	both	Min_C	Min_Ctr
75	13.82	0.07	586.2285	584.2137				Min_C_2	0	both	Min_C	Min_Ctr
75	13.82	0.07	586.2285	584.2137				Min_C_3	0	both	Min_C	Min_Ctr
75	13.82	0.07	586.2285	584.2137				Min_C_4	0	both	Min_C	Min_Ctr
75	13.82	0.07	586.2285	584.2137				Min_S_1	18997	both	Min_S	Min_Syn
75	13.82	0.07	586.2285	584.2137				Min_S_2	16490	both	Min_S	Min_Syn
75	13.82	0.07	586.2285	584.2137				Min_S_3	30582	both	Min_S	Min_Syn
75	13.82	0.07	586.2285	584.2137				Min_S_4	16364	both	Min_S	Min_Syn
75	13.82	0.07	586.2285	584.2137				MEBM_C_1		both	MEBM_C	MEBM_Ctr
75	13.82	0.07	586.2285	584.2137				MEBM_C_2		both	MEBM_C	MEBM_Ctr
75	13.82	0.07	586.2285	584.2137				MEBM_C_3		both	MEBM_C	MEBM_Ctr
75	13.82	0.07	586.2285	584.2137				MEBM_C_4		both	MEBM_C	MEBM_Ctr
75	13.82	0.07	586.2285	584.2137				MEBM_S_1		both	MEBM_S	MEBM_Syn
75	13.82	0.07	586.2285	584.2137				MEBM_S_2		both	MEBM_S	MEBM_Syn
75	13.82	0.07	586.2285	584.2137				MEBM_S_3		both	MEBM_S	MEBM_Syn
75	13.82	0.07	586.2285	584.2137				MEBM_S_4		both	MEBM_S	MEBM_Syn
75	13.82	0.07	586.2285	584.2137				YE_C_1		both	YE_C	YE_Ctr
75	13.82	0.07	586.2285	584.2137				YE_C_2		both	YE_C	YE_Ctr
75	13.82	0.07	586.2285	584.2137				YE_C_3		both	YE_C	YE_Ctr
75	13.82	0.07	586.2285	584.2137				YE_C_4		both	YE_C	YE_Ctr
75	13.82	0.07	586.2285	584.2137				YE_S_1		both	YE_S	YE_Syn
75	13.82	0.07	586.2285	584.2137				YE_S_2		both	YE_S	YE_Syn
75	13.82	0.07	586.2285	584.2137				YE_S_3		both	YE_S	YE_Syn
75	13.82	0.07	586.2285	584.2137				YE_S_4		both	YE_S	YE_Syn
75	13.82	0.07	586.2285	584.2137				SE_C_1	2437	both	SE_C	SE_Ctr
75	13.82	0.07	586.2285	584.2137				SE_C_2	2005	both	SE_C	SE_Ctr
75	13.82	0.07	586.2285	584.2137				SE_C_3	3295	both	SE_C	SE_Ctr
75	13.82	0.07	586.2285	584.2137				SE_C_4	3209	both	SE_C	SE_Ctr
75	13.82	0.07	586.2285	584.2137				SE_S_1	371	both	SE_S	SE_Syn
75	13.82	0.07	586.2285	584.2137				SE_S_2	109	both	SE_S	SE_Syn
75	13.82	0.07	586.2285	584.2137				SE_S_3	0	both	SE_S	SE_Syn
75	13.82	0.07	586.2285	584.2137				SE_S_4	110	both	SE_S	SE_Syn
76	13.88	0.06	270.1932	394.1671				Min_C_1		both	Min_C	Min_Ctr
76	13.88	0.06	270.1932	394.1671				Min_C_2		both	Min_C	Min_Ctr
76	13.88	0.06	270.1932	394.1671				Min_C_3		both	Min_C	Min_Ctr
76	13.88	0.06	270.1932	394.1671				Min_C_4		both	Min_C	Min_Ctr
76	13.88	0.06	270.1932	394.1671				Min_S_1		both	Min_S	Min_Syn
76	13.88	0.06	270.1932	394.1671				Min_S_2		both	Min_S	Min_Syn
76	13.88	0.06	270.1932	394.1671				Min_S_3		both	Min_S	Min_Syn
76	13.88	0.06	270.1932	394.1671				Min_S_4		both	Min_S	Min_Syn
76	13.88	0.06	270.1932	394.1671				MEBM_C_1		both	MEBM_C	MEBM_Ctr
76	13.88	0.06	270.1932	394.1671				MEBM_C_2		both	MEBM_C	MEBM_Ctr
76	13.88	0.06	270.1932	394.1671				MEBM_C_3		both	MEBM_C	MEBM_Ctr
76	13.88	0.06	270.1932	394.1671				MEBM_C_4		both	MEBM_C	MEBM_Ctr
76	13.88	0.06	270.1932	394.1671				MEBM_S_1		both	MEBM_S	MEBM_Syn
76	13.88	0.06	270.1932	394.1671				MEBM_S_2		both	MEBM_S	MEBM_Syn
76	13.88	0.06	270.1932	394.1671				MEBM_S_3		both	MEBM_S	MEBM_Syn
76	13.88	0.06	270.1932	394.1671				MEBM_S_4		both	MEBM_S	MEBM_Syn
76	13.88	0.06	270.1932	394.1671				YE_C_1	74525	both	YE_C	YE_Ctr
76	13.88	0.06	270.1932	394.1671				YE_C_2	89712	both	YE_C	YE_Ctr
76	13.88	0.06	270.1932	394.1671				YE_C_3	95187	both	YE_C	YE_Ctr
76	13.88	0.06	270.1932	394.1671				YE_C_4	94864	both	YE_C	YE_Ctr
76	13.88	0.06	270.1932	394.1671				YE_S_1	69231	both	YE_S	YE_Syn
76	13.88	0.06	270.1932	394.1671				YE_S_2	65169	both	YE_S	YE_Syn
76	13.88	0.06	270.1932	394.1671				YE_S_3	89115	both	YE_S	YE_Syn
76	13.88	0.06	270.1932	394.1671				YE_S_4	64078	both	YE_S	YE_Syn
76	13.88	0.06	270.1932	394.1671				SE_C_1		both	SE_C	SE_Ctr
76	13.88	0.06	270.1932	394.1671				SE_C_2		both	SE_C	SE_Ctr
76	13.88	0.06	270.1932	394.1671				SE_C_3		both	SE_C	SE_Ctr
76	13.88	0.06	270.1932	394.1671				SE_C_4		both	SE_C	SE_Ctr
76	13.88	0.06	270.1932	394.1671				SE_S_1		both	SE_S	SE_Syn
76	13.88	0.06	270.1932	394.1671				SE_S_2		both	SE_S	SE_Syn
76	13.88	0.06	270.1932	394.1671				SE_S_3		both	SE_S	SE_Syn
76	13.88	0.06	270.1932	394.1671				SE_S_4		both	SE_S	SE_Syn
77	13.87	0.17	404.1339	402.1181				Min_C_1		both	Min_C	Min_Ctr
77	13.87	0.17	404.1339	402.1181				Min_C_2		both	Min_C	Min_Ctr
77	13.87	0.17	404.1339	402.1181				Min_C_3		both	Min_C	Min_Ctr
77	13.87	0.17	404.1339	402.1181				Min_C_4		both	Min_C	Min_Ctr
77	13.87	0.17	404.1339	402.1181				Min_S_1		both	Min_S	Min_Syn
77	13.87	0.17	404.1339	402.1181				Min_S_2		both	Min_S	Min_Syn
77	13.87	0.17	404.1339	402.1181				Min_S_3		both	Min_S	Min_Syn
77	13.87	0.17	404.1339	402.1181				Min_S_4		both	Min_S	Min_Syn
77	13.87	0.17	404.1339	402.1181				MEBM_C_1		both	MEBM_C	MEBM_Ctr
77	13.87	0.17	404.1339	402.1181				MEBM_C_2		both	MEBM_C	MEBM_Ctr
77	13.87	0.17	404.1339	402.1181				MEBM_C_3		both	MEBM_C	MEBM_Ctr
77	13.87	0.17	404.1339	402.1181				MEBM_C_4		both	MEBM_C	MEBM_Ctr
77	13.87	0.17	404.1339	402.1181				MEBM_S_1		both	MEBM_S	MEBM_Syn
77	13.87	0.17	404.1339	402.1181				MEBM_S_2		both	MEBM_S	MEBM_Syn
77	13.87	0.17	404.1339	402.1181				MEBM_S_3		both	MEBM_S	MEBM_Syn
77	13.87	0.17	404.1339	402.1181				MEBM_S_4		both	MEBM_S	MEBM_Syn
77	13.87	0.17	404.1339	402.1181				YE_C_1	31345	both	YE_C	YE_Ctr
77	13.87	0.17	404.1339	402.1181				YE_C_2	25696	both	YE_C	YE_Ctr
77	13.87	0.17	404.1339	402.1181				YE_C_3	27594	both	YE_C	YE_Ctr
77	13.87	0.17	404.1339	402.1181				YE_C_4	36301	both	YE_C	YE_Ctr
77	13.87	0.17	404.1339	402.1181				YE_S_1	29387	both	YE_S	YE_Syn
77	13.87	0.17	404.1339	402.1181				YE_S_2	25560	both	YE_S	YE_Syn
77	13.87	0.17	404.1339	402.1181				YE_S_3	21896	both	YE_S	YE_Syn
77	13.87	0.17	404.1339	402.1181				YE_S_4	20744	both	YE_S	YE_Syn
77	13.87	0.17	404.1339	402.1181				SE_C_1		both	SE_C	SE_Ctr
77	13.87	0.17	404.1339	402.1181				SE_C_2		both	SE_C	SE_Ctr
77	13.87	0.17	404.1339	402.1181				SE_C_3		both	SE_C	SE_Ctr
77	13.87	0.17	404.1339	402.1181				SE_C_4		both	SE_C	SE_Ctr
77	13.87	0.17	404.1339	402.1181				SE_S_1		both	SE_S	SE_Syn
77	13.87	0.17	404.1339	402.1181				SE_S_2		both	SE_S	SE_Syn
77	13.87	0.17	404.1339	402.1181				SE_S_3		both	SE_S	SE_Syn
77	13.87	0.17	404.1339	402.1181				SE_S_4		both	SE_S	SE_Syn
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	Min_C_1		both	Min_C	Min_Ctr
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	Min_C_2		both	Min_C	Min_Ctr
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	Min_C_3		both	Min_C	Min_Ctr
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	Min_C_4		both	Min_C	Min_Ctr
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	Min_S_1		both	Min_S	Min_Syn
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	Min_S_2		both	Min_S	Min_Syn
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	Min_S_3		both	Min_S	Min_Syn
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	Min_S_4		both	Min_S	Min_Syn
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	MEBM_C_1		both	MEBM_C	MEBM_Ctr
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	MEBM_C_2		both	MEBM_C	MEBM_Ctr
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	MEBM_C_3		both	MEBM_C	MEBM_Ctr
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	MEBM_C_4		both	MEBM_C	MEBM_Ctr
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	MEBM_S_1		both	MEBM_S	MEBM_Syn
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	MEBM_S_2		both	MEBM_S	MEBM_Syn
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	MEBM_S_3		both	MEBM_S	MEBM_Syn
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	MEBM_S_4		both	MEBM_S	MEBM_Syn
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	YE_C_1	167743	both	YE_C	YE_Ctr
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	YE_C_2	117091	both	YE_C	YE_Ctr
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	YE_C_3	245535	both	YE_C	YE_Ctr
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	YE_C_4	162226	both	YE_C	YE_Ctr
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	YE_S_1	89194	both	YE_S	YE_Syn
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	YE_S_2	98348	both	YE_S	YE_Syn
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	YE_S_3	156971	both	YE_S	YE_Syn
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	YE_S_4	159033	both	YE_S	YE_Syn
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	SE_C_1		both	SE_C	SE_Ctr
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	SE_C_2		both	SE_C	SE_Ctr
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	SE_C_3		both	SE_C	SE_Ctr
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	SE_C_4		both	SE_C	SE_Ctr
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	SE_S_1		both	SE_S	SE_Syn
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	SE_S_2		both	SE_S	SE_Syn
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	SE_S_3		both	SE_S	SE_Syn
78	14.15	0.04	152.0568	150.0407	151.0488	C5H5N5O	Guanine	SE_S_4		both	SE_S	SE_Syn
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		Min_C_1		pos	Min_C	Min_Ctr
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		Min_C_2		pos	Min_C	Min_Ctr
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		Min_C_3		pos	Min_C	Min_Ctr
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		Min_C_4		pos	Min_C	Min_Ctr
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		Min_S_1		pos	Min_S	Min_Syn
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		Min_S_2		pos	Min_S	Min_Syn
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		Min_S_3		pos	Min_S	Min_Syn
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		Min_S_4		pos	Min_S	Min_Syn
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		MEBM_C_1		pos	MEBM_C	MEBM_Ctr
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		MEBM_C_2		pos	MEBM_C	MEBM_Ctr
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		MEBM_C_3		pos	MEBM_C	MEBM_Ctr
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		MEBM_C_4		pos	MEBM_C	MEBM_Ctr
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		MEBM_S_1		pos	MEBM_S	MEBM_Syn
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		MEBM_S_2		pos	MEBM_S	MEBM_Syn
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		MEBM_S_3		pos	MEBM_S	MEBM_Syn
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		MEBM_S_4		pos	MEBM_S	MEBM_Syn
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		YE_C_1	94655	pos	YE_C	YE_Ctr
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		YE_C_2	89124	pos	YE_C	YE_Ctr
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		YE_C_3	126966	pos	YE_C	YE_Ctr
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		YE_C_4	96904	pos	YE_C	YE_Ctr
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		YE_S_1	404	pos	YE_S	YE_Syn
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		YE_S_2	1000	pos	YE_S	YE_Syn
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		YE_S_3	0	pos	YE_S	YE_Syn
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		YE_S_4	0	pos	YE_S	YE_Syn
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		SE_C_1		pos	SE_C	SE_Ctr
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		SE_C_2		pos	SE_C	SE_Ctr
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		SE_C_3		pos	SE_C	SE_Ctr
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		SE_C_4		pos	SE_C	SE_Ctr
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		SE_S_1		pos	SE_S	SE_Syn
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		SE_S_2		pos	SE_S	SE_Syn
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		SE_S_3		pos	SE_S	SE_Syn
79	14.15	0.09	242.1873		241.18	(C12H23N3O2)		SE_S_4		pos	SE_S	SE_Syn
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		Min_C_1		pos	Min_C	Min_Ctr
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		Min_C_2		pos	Min_C	Min_Ctr
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		Min_C_3		pos	Min_C	Min_Ctr
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		Min_C_4		pos	Min_C	Min_Ctr
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		Min_S_1		pos	Min_S	Min_Syn
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		Min_S_2		pos	Min_S	Min_Syn
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		Min_S_3		pos	Min_S	Min_Syn
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		Min_S_4		pos	Min_S	Min_Syn
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		MEBM_C_1		pos	MEBM_C	MEBM_Ctr
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		MEBM_C_2		pos	MEBM_C	MEBM_Ctr
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		MEBM_C_3		pos	MEBM_C	MEBM_Ctr
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		MEBM_C_4		pos	MEBM_C	MEBM_Ctr
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		MEBM_S_1		pos	MEBM_S	MEBM_Syn
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		MEBM_S_2		pos	MEBM_S	MEBM_Syn
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		MEBM_S_3		pos	MEBM_S	MEBM_Syn
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		MEBM_S_4		pos	MEBM_S	MEBM_Syn
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		YE_C_1	15277	pos	YE_C	YE_Ctr
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		YE_C_2	17097	pos	YE_C	YE_Ctr
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		YE_C_3	26834	pos	YE_C	YE_Ctr
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		YE_C_4	15139	pos	YE_C	YE_Ctr
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		YE_S_1	0	pos	YE_S	YE_Syn
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		YE_S_2	251	pos	YE_S	YE_Syn
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		YE_S_3	257	pos	YE_S	YE_Syn
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		YE_S_4	323	pos	YE_S	YE_Syn
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		SE_C_1		pos	SE_C	SE_Ctr
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		SE_C_2		pos	SE_C	SE_Ctr
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		SE_C_3		pos	SE_C	SE_Ctr
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		SE_C_4		pos	SE_C	SE_Ctr
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		SE_S_1		pos	SE_S	SE_Syn
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		SE_S_2		pos	SE_S	SE_Syn
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		SE_S_3		pos	SE_S	SE_Syn
80	14.22	0.06	256.1777		255.1704	(C11H21N5O2)		SE_S_4		pos	SE_S	SE_Syn
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	Min_C_1		both	Min_C	Min_Ctr
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	Min_C_2		both	Min_C	Min_Ctr
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	Min_C_3		both	Min_C	Min_Ctr
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	Min_C_4		both	Min_C	Min_Ctr
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	Min_S_1		both	Min_S	Min_Syn
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	Min_S_2		both	Min_S	Min_Syn
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	Min_S_3		both	Min_S	Min_Syn
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	Min_S_4		both	Min_S	Min_Syn
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	MEBM_C_1		both	MEBM_C	MEBM_Ctr
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	MEBM_C_2		both	MEBM_C	MEBM_Ctr
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	MEBM_C_3		both	MEBM_C	MEBM_Ctr
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	MEBM_C_4		both	MEBM_C	MEBM_Ctr
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	MEBM_S_1		both	MEBM_S	MEBM_Syn
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	MEBM_S_2		both	MEBM_S	MEBM_Syn
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	MEBM_S_3		both	MEBM_S	MEBM_Syn
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	MEBM_S_4		both	MEBM_S	MEBM_Syn
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	YE_C_1	41617	both	YE_C	YE_Ctr
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	YE_C_2	34097	both	YE_C	YE_Ctr
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	YE_C_3	35727	both	YE_C	YE_Ctr
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	YE_C_4	41554	both	YE_C	YE_Ctr
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	YE_S_1	32320	both	YE_S	YE_Syn
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	YE_S_2	31653	both	YE_S	YE_Syn
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	YE_S_3	33097	both	YE_S	YE_Syn
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	YE_S_4	55205	both	YE_S	YE_Syn
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	SE_C_1		both	SE_C	SE_Ctr
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	SE_C_2		both	SE_C	SE_Ctr
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	SE_C_3		both	SE_C	SE_Ctr
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	SE_C_4		both	SE_C	SE_Ctr
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	SE_S_1		both	SE_S	SE_Syn
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	SE_S_2		both	SE_S	SE_Syn
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	SE_S_3		both	SE_S	SE_Syn
81	14.23	0.16	277.1199	275.103	276.1115	C14H16N2O4	(C5H7NO3 + Phe – H2O)	SE_S_4		both	SE_S	SE_Syn
82	14.4	0.13	254.1616	252.1449	253.1533	(C11H19N5O2)		Min_C_1		both	Min_C	Min_Ctr
82	14.4	0.13	254.1616	252.1449	253.1533	(C11H19N5O2)		Min_C_2		both	Min_C	Min_Ctr
